INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000001', 'S000010', 'BP221', TO_TIMESTAMP('2025-03-13 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-13 06:49', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000301', 'S000012', 'BP360', TO_TIMESTAMP('2025-03-21 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-21 09:52', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000302', 'S000080', 'BP136', TO_TIMESTAMP('2025-03-28 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-28 13:38', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000303', 'S000064', 'BP351', TO_TIMESTAMP('2025-03-18 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-18 07:48', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000304', 'S000090', 'BP383', TO_TIMESTAMP('2025-03-24 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-24 11:24', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000305', 'S000004', 'BP013', TO_TIMESTAMP('2025-03-11 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-11 11:58', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000306', 'S000020', 'BP115', TO_TIMESTAMP('2025-03-20 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-20 11:24', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000307', 'S000013', 'BP241', TO_TIMESTAMP('2025-03-08 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-08 11:40', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000308', 'S000069', 'BP040', TO_TIMESTAMP('2025-03-01 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-01 13:29', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000309', 'S000024', 'BP067', TO_TIMESTAMP('2025-03-09 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 13:09', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000310', 'S000055', 'BP117', TO_TIMESTAMP('2025-03-26 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-26 11:55', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000311', 'S000085', 'BP285', TO_TIMESTAMP('2025-03-30 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-30 11:05', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000312', 'S000030', 'BP181', TO_TIMESTAMP('2025-03-09 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 11:32', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Mechanical issue delayed departure');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000313', 'S000045', 'BP391', TO_TIMESTAMP('2025-03-11 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-11 11:20', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000314', 'S000053', 'BP289', TO_TIMESTAMP('2025-03-31 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-31 11:17', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000315', 'S000043', 'BP352', TO_TIMESTAMP('2025-03-04 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-04 08:23', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000316', 'S000067', 'BP142', TO_TIMESTAMP('2025-03-17 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 09:24', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000317', 'S000049', 'BP296', TO_TIMESTAMP('2025-03-03 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-03 11:51', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000318', 'S000097', 'BP073', TO_TIMESTAMP('2025-03-04 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-04 14:19', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000319', 'S000076', 'BP226', TO_TIMESTAMP('2025-03-02 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-02 11:49', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000320', 'S000071', 'BP186', TO_TIMESTAMP('2025-03-04 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-04 09:52', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000321', 'S000093', 'BP102', TO_TIMESTAMP('2025-03-26 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-26 13:26', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000322', 'S000060', 'BP030', TO_TIMESTAMP('2025-03-13 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-13 09:42', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000323', 'S000056', 'BP173', TO_TIMESTAMP('2025-03-26 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-26 10:55', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000324', 'S000017', 'BP151', TO_TIMESTAMP('2025-03-20 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-20 08:12', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000325', 'S000022', 'BP262', TO_TIMESTAMP('2025-03-04 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-04 07:27', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000326', 'S000097', 'BP280', TO_TIMESTAMP('2025-03-07 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-07 07:26', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000327', 'S000061', 'BP256', TO_TIMESTAMP('2025-03-20 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-20 11:20', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000328', 'S000088', 'BP346', TO_TIMESTAMP('2025-03-24 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-24 08:48', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000329', 'S000045', 'BP108', TO_TIMESTAMP('2025-03-27 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-27 07:40', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000330', 'S000052', 'BP249', TO_TIMESTAMP('2025-03-29 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-29 09:11', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000331', 'S000050', 'BP143', TO_TIMESTAMP('2025-03-16 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-16 12:35', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000332', 'S000061', 'BP222', TO_TIMESTAMP('2025-03-10 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-10 07:51', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000333', 'S000082', 'BP396', TO_TIMESTAMP('2025-03-14 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-14 11:39', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000334', 'S000040', 'BP319', TO_TIMESTAMP('2025-03-14 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-14 12:30', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000335', 'S000040', 'BP023', TO_TIMESTAMP('2025-03-22 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-22 13:45', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000336', 'S000050', 'BP248', TO_TIMESTAMP('2025-03-23 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-23 07:11', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000337', 'S000003', 'BP230', TO_TIMESTAMP('2025-03-24 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-24 11:11', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000338', 'S000088', 'BP124', TO_TIMESTAMP('2025-03-03 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-03 14:53', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000339', 'S000073', 'BP266', TO_TIMESTAMP('2025-03-24 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-24 09:50', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000340', 'S000066', 'BP199', TO_TIMESTAMP('2025-03-15 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-15 14:11', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Mechanical issue delayed departure');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000341', 'S000021', 'BP278', TO_TIMESTAMP('2025-03-24 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-24 09:14', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000342', 'S000021', 'BP320', TO_TIMESTAMP('2025-03-02 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-02 09:19', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000343', 'S000064', 'BP076', TO_TIMESTAMP('2025-03-21 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-21 08:40', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000344', 'S000059', 'BP348', TO_TIMESTAMP('2025-03-07 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-07 13:23', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000345', 'S000089', 'BP310', TO_TIMESTAMP('2025-03-27 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-27 15:38', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Mechanical issue delayed departure');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000346', 'S000091', 'BP251', TO_TIMESTAMP('2025-03-01 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-01 11:39', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000347', 'S000003', 'BP347', TO_TIMESTAMP('2025-03-15 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-15 08:33', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000348', 'S000007', 'BP354', TO_TIMESTAMP('2025-03-08 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-08 09:53', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000349', 'S000062', 'BP141', TO_TIMESTAMP('2025-03-12 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-12 10:17', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000350', 'S000085', 'BP255', TO_TIMESTAMP('2025-03-10 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-10 14:25', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000351', 'S000036', 'BP009', TO_TIMESTAMP('2025-03-03 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-03 11:30', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Traffic jam caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000352', 'S000027', 'BP352', TO_TIMESTAMP('2025-03-29 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-29 08:43', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000353', 'S000097', 'BP052', TO_TIMESTAMP('2025-03-23 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-23 09:24', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000354', 'S000081', 'BP020', TO_TIMESTAMP('2025-03-01 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-01 10:34', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000355', 'S000034', 'BP035', TO_TIMESTAMP('2025-03-01 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-01 11:12', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to low demand');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000356', 'S000051', 'BP241', TO_TIMESTAMP('2025-03-08 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-08 13:24', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000357', 'S000085', 'BP037', TO_TIMESTAMP('2025-03-17 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 09:05', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000358', 'S000089', 'BP218', TO_TIMESTAMP('2025-03-18 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-18 12:16', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000359', 'S000052', 'BP276', TO_TIMESTAMP('2025-03-06 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-06 14:29', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to breakdown');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000360', 'S000049', 'BP223', TO_TIMESTAMP('2025-03-18 12:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-18 13:55', 'YYYY-MM-DD HH24:MI'), 'cancelled', 'Trip cancelled due to weather');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000361', 'S000039', 'BP304', TO_TIMESTAMP('2025-03-08 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-08 12:32', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000362', 'S000067', 'BP165', TO_TIMESTAMP('2025-03-17 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 09:30', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000363', 'S000010', 'BP004', TO_TIMESTAMP('2025-03-16 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-16 10:32', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000364', 'S000005', 'BP338', TO_TIMESTAMP('2025-03-17 13:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-17 13:13', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Mechanical issue delayed departure');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000365', 'S000019', 'BP239', TO_TIMESTAMP('2025-03-03 11:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-03 11:33', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000366', 'S000093', 'BP342', TO_TIMESTAMP('2025-03-29 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-29 10:25', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000367', 'S000079', 'BP095', TO_TIMESTAMP('2025-03-07 06:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-07 07:42', 'YYYY-MM-DD HH24:MI'), 'departed', 'Left platform as planned');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000368', 'S000072', 'BP219', TO_TIMESTAMP('2025-03-11 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-11 11:17', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000369', 'S000005', 'BP232', TO_TIMESTAMP('2025-03-01 08:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-01 09:31', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000370', 'S000076', 'BP154', TO_TIMESTAMP('2025-03-31 09:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-31 10:18', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Reached as scheduled');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000371', 'S000020', 'BP283', TO_TIMESTAMP('2025-03-30 07:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-30 08:14', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000372', 'S000042', 'BP142', TO_TIMESTAMP('2025-03-18 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-18 15:01', 'YYYY-MM-DD HH24:MI'), 'departed', 'Departed on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000373', 'S000045', 'BP035', TO_TIMESTAMP('2025-03-31 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-31 14:55', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000374', 'S000100', 'BP187', TO_TIMESTAMP('2025-03-28 10:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-28 10:50', 'YYYY-MM-DD HH24:MI'), 'arrived', 'Arrived on time');
INSERT INTO tripStopLog (tripStopId, busScheduleId, platformId, actualArrivalTime, actualDepartureTime, status, remarks) VALUES ('TS000375', 'S000060', 'BP023', TO_TIMESTAMP('2025-03-09 14:00', 'YYYY-MM-DD HH24:MI'), TO_TIMESTAMP('2025-03-09 14:41', 'YYYY-MM-DD HH24:MI'), 'delayed', 'Weather conditions caused delay');
