INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000001', 'CU0050', 'T00000000001', 25.00, 20.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-20 13:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00001', 'Payment for T00000000001', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000265', 'CU0012', 'T00000000265', 35.00, 30.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-14 09:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00265', 'Payment for T00000000265', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000266', 'CU0068', 'T00000000266', 35.00, 15.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-23 14:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00266', 'Payment for T00000000266', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000267', 'CU0075', 'T00000000267', 35.00, 25.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-08 20:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00267', 'Payment for T00000000267', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000268', 'CU0003', 'T00000000268', 35.00, 15.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-08 16:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00268', 'Payment for T00000000268', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000269', 'CU0092', 'T00000000269', 40.00, 30.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-30 12:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00269', 'Payment for T00000000269', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000270', 'CU0038', 'T00000000270', 25.00, 15.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-28 12:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00270', 'Payment for T00000000270', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000271', 'CU0024', 'T00000000271', 20.00, 0.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-24 15:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00271', 'Payment for T00000000271', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000272', 'CU0022', 'T00000000272', 30.00, 20.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-18 17:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00272', 'Payment for T00000000272', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000273', 'CU0053', 'T00000000273', 40.00, 20.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-20 19:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00273', 'Payment for T00000000273', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000274', 'CU0073', 'T00000000274', 30.00, 25.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-20 08:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00274', 'Payment for T00000000274', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000275', 'CU0036', 'T00000000275', 25.00, 5.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-01 14:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00275', 'Payment for T00000000275', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000276', 'CU0027', 'T00000000276', 25.00, 5.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-21 06:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00276', 'Payment for T00000000276', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000277', 'CU0076', 'T00000000277', 40.00, 40.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-18 06:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00277', 'Payment for T00000000277', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000278', 'CU0018', 'T00000000278', 40.00, 40.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-21 14:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00278', 'Payment for T00000000278', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000279', 'CU0051', 'T00000000279', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-05 17:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00279', 'Payment for T00000000279', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000280', 'CU0004', 'T00000000280', 25.00, 15.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-14 06:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00280', 'Payment for T00000000280', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000281', 'CU0055', 'T00000000281', 35.00, 15.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-05 18:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00281', 'Payment for T00000000281', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000282', 'CU0017', 'T00000000282', 20.00, 20.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-08 13:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00282', 'Payment for T00000000282', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000283', 'CU0054', 'T00000000283', 30.00, 10.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-02 06:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00283', 'Payment for T00000000283', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000284', 'CU0042', 'T00000000284', 35.00, 35.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-29 17:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00284', 'Payment for T00000000284', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000285', 'CU0041', 'T00000000285', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-08 14:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00285', 'Payment for T00000000285', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000286', 'CU0062', 'T00000000286', 25.00, 5.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-29 17:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00286', 'Payment for T00000000286', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000287', 'CU0012', 'T00000000287', 30.00, 25.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-22 06:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00287', 'Payment for T00000000287', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000288', 'CU0086', 'T00000000288', 35.00, 25.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-17 09:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00288', 'Payment for T00000000288', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000289', 'CU0092', 'T00000000289', 40.00, 40.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-17 12:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00289', 'Payment for T00000000289', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000290', 'CU0048', 'T00000000290', 35.00, 30.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-08 07:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00290', 'Payment for T00000000290', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000291', 'CU0014', 'T00000000291', 40.00, 35.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-31 20:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00291', 'Payment for T00000000291', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000292', 'CU0093', 'T00000000292', 35.00, 30.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-10 11:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00292', 'Payment for T00000000292', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000293', 'CU0015', 'T00000000293', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-01 12:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00293', 'Payment for T00000000293', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000294', 'CU0031', 'T00000000294', 20.00, 20.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-01 20:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00294', 'Payment for T00000000294', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000295', 'CU0044', 'T00000000295', 40.00, 40.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-12 09:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00295', 'Payment for T00000000295', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000296', 'CU0060', 'T00000000296', 40.00, 30.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-13 17:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00296', 'Payment for T00000000296', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000297', 'CU0082', 'T00000000297', 25.00, 20.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-30 11:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00297', 'Payment for T00000000297', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000298', 'CU0085', 'T00000000298', 35.00, 25.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-02 15:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00298', 'Payment for T00000000298', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000299', 'CU0072', 'T00000000299', 30.00, 10.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-28 08:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00299', 'Payment for T00000000299', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000300', 'CU0096', 'T00000000300', 30.00, 30.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-02 10:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00300', 'Payment for T00000000300', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000301', 'CU0004', 'T00000000301', 40.00, 40.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-20 16:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00301', 'Payment for T00000000301', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000302', 'CU0029', 'T00000000302', 25.00, 5.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-05-02 18:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00302', 'Payment for T00000000302', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000303', 'CU0028', 'T00000000303', 35.00, 30.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-27 10:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00303', 'Payment for T00000000303', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000304', 'CU0094', 'T00000000304', 40.00, 30.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-10 18:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00304', 'Payment for T00000000304', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000305', 'CU0042', 'T00000000305', 30.00, 30.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-19 08:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00305', 'Payment for T00000000305', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000306', 'CU0019', 'T00000000306', 30.00, 10.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-28 09:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00306', 'Payment for T00000000306', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000307', 'CU0065', 'T00000000307', 25.00, 15.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-27 17:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00307', 'Payment for T00000000307', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000308', 'CU0085', 'T00000000308', 35.00, 30.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-13 09:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00308', 'Payment for T00000000308', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000309', 'CU0062', 'T00000000309', 40.00, 40.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-17 06:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00309', 'Payment for T00000000309', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000310', 'CU0078', 'T00000000310', 40.00, 30.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-08 09:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00310', 'Payment for T00000000310', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000311', 'CU0063', 'T00000000311', 20.00, 15.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-31 14:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00311', 'Payment for T00000000311', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000312', 'CU0055', 'T00000000312', 30.00, 25.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-03 14:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00312', 'Payment for T00000000312', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000313', 'CU0060', 'T00000000313', 30.00, 20.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-25 13:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00313', 'Payment for T00000000313', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000314', 'CU0082', 'T00000000314', 20.00, 10.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-04-04 19:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00314', 'Payment for T00000000314', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000315', 'CU0076', 'T00000000315', 20.00, 0.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-17 20:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00315', 'Payment for T00000000315', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000316', 'CU0042', 'T00000000316', 40.00, 40.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-28 18:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00316', 'Payment for T00000000316', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000317', 'CU0100', 'T00000000317', 30.00, 25.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-29 19:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00317', 'Payment for T00000000317', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000318', 'CU0020', 'T00000000318', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-21 12:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00318', 'Payment for T00000000318', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000319', 'CU0046', 'T00000000319', 40.00, 30.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-20 16:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00319', 'Payment for T00000000319', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000320', 'CU0046', 'T00000000320', 35.00, 35.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-30 13:00', 'YYYY-MM-DD HH24:MI'), 'RCPT-00320', 'Payment for T00000000320', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000321', 'CU0005', 'T00000000321', 35.00, 30.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-03 19:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00321', 'Payment for T00000000321', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000322', 'CU0001', 'T00000000322', 40.00, 40.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-09 06:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00322', 'Payment for T00000000322', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000323', 'CU0033', 'T00000000323', 35.00, 25.00, 100, 10.00, 'completed', TO_TIMESTAMP('2025-05-18 11:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00323', 'Payment for T00000000323', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000324', 'CU0099', 'T00000000324', 30.00, 25.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-05-21 14:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00324', 'Payment for T00000000324', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000325', 'CU0042', 'T00000000325', 30.00, 10.00, 200, 20.00, 'completed', TO_TIMESTAMP('2025-04-02 12:45', 'YYYY-MM-DD HH24:MI'), 'RCPT-00325', 'Payment for T00000000325', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000326', 'CU0093', 'T00000000326', 40.00, 35.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-07 07:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00326', 'Payment for T00000000326', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000327', 'CU0012', 'T00000000327', 35.00, 35.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-17 16:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00327', 'Payment for T00000000327', 'E-Wallet', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000328', 'CU0061', 'T00000000328', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-04-02 15:30', 'YYYY-MM-DD HH24:MI'), 'RCPT-00328', 'Payment for T00000000328', 'Credit Card', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000329', 'CU0071', 'T00000000329', 25.00, 20.00, 50, 5.00, 'completed', TO_TIMESTAMP('2025-04-25 10:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00329', 'Payment for T00000000329', 'Cash', 'ticket');
INSERT INTO paymentRecord (paymentId, customerId, ticketId, totalAmount, cashAmount, pointsApplied, pointValue, status, paymentTime, receiptNo, remarks, paymentMethod, type) VALUES ('P000330', 'CU0062', 'T00000000330', 25.00, 25.00, 0, 0.00, 'completed', TO_TIMESTAMP('2025-05-22 19:15', 'YYYY-MM-DD HH24:MI'), 'RCPT-00330', 'Payment for T00000000330', 'Cash', 'ticket');
