INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000001', 'D0401', NULL, 'B0216', TO_DATE('2025-01-19 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-19 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000448', 'D0413', NULL, 'B0351', TO_DATE('2025-04-24 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-24 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000454', 'D0441', NULL, 'B0176', TO_DATE('2025-04-01 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-02 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000455', 'D0283', NULL, 'B0275', TO_DATE('2025-01-22 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-23 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000456', 'D0180', NULL, 'B0496', TO_DATE('2025-03-18 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-19 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000458', 'D0200', NULL, 'B0261', TO_DATE('2025-01-11 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-11 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000459', 'D0475', NULL, 'B0216', TO_DATE('2025-03-16 08:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-16 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000461', 'D0005', NULL, 'B0289', TO_DATE('2025-02-11 07:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-11 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000462', 'D0161', NULL, 'B0337', TO_DATE('2025-03-27 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-27 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000464', 'D0166', NULL, 'B0105', TO_DATE('2025-03-07 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-08 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000468', 'D0095', NULL, 'B0079', TO_DATE('2025-04-03 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-03 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000471', 'D0335', NULL, 'B0400', TO_DATE('2025-01-03 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-03 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000473', 'D0479', NULL, 'B0466', TO_DATE('2025-02-14 16:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-15 00:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000474', 'D0084', 'D0200', 'B0490', TO_DATE('2025-02-15 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-02-16 02:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000475', 'D0209', NULL, 'B0055', TO_DATE('2025-04-06 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-06 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Emergency support');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000479', 'D0088', NULL, 'B0303', TO_DATE('2025-04-20 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-20 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000480', 'D0282', NULL, 'B0176', TO_DATE('2025-03-24 10:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-24 18:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000483', 'D0064', 'D0105', 'B0489', TO_DATE('2025-03-08 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-08 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000484', 'D0436', NULL, 'B0214', TO_DATE('2025-03-24 11:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-03-24 19:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000485', 'D0333', NULL, 'B0279', TO_DATE('2025-04-21 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-21 23:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000488', 'D0204', 'D0098', 'B0497', TO_DATE('2025-01-04 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-04 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Holiday service');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000489', 'D0186', NULL, 'B0126', TO_DATE('2025-01-01 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-01 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000490', 'D0156', NULL, 'B0162', TO_DATE('2025-04-01 13:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-01 21:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Regular shift');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000491', 'D0039', NULL, 'B0360', TO_DATE('2025-04-11 06:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-11 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000494', 'D0400', 'D0285', 'B0352', TO_DATE('2025-01-05 14:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-05 22:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'inactive', 'Special event');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000495', 'D0311', NULL, 'B0429', TO_DATE('2025-01-01 07:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-01-01 15:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Training');
INSERT INTO DRIVER_LIST_ASSIGNMENT (ASSIGNMENT_ID, MAIN_DRIVER_ID, SUPPORT_DRIVER_ID, BUS_ID, ASSIGNED_FROM, ASSIGNED_TO, STATUS, REMARKS) VALUES ('A000500', 'D0456', 'D0439', 'B0111', TO_DATE('2025-04-13 09:00:00', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2025-04-13 17:00:00', 'YYYY-MM-DD HH24:MI:SS'), 'not_assigned', 'Training');
