INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40001, 4289, 80069, 50030, TO_DATE('2022-06-24 02:25:54', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-11-26 04:22:18', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40079, 4498, 80103, 50377, TO_DATE('2023-01-14 07:36:41', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-08-03 08:28:45', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40080, 4128, 80084, 50276, TO_DATE('2022-06-01 02:55:47', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-04-06 06:42:51', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40081, 4234, 80048, 50122, TO_DATE('2023-07-06 12:15:21', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-07-08 10:03:53', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40082, 4419, 80270, 50016, TO_DATE('2023-10-05 04:50:43', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-02-09 06:38:29', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40083, 4038, 80444, 50474, TO_DATE('2023-06-01 02:06:39', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-04-25 12:57:50', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40084, 4234, 80386, 50374, TO_DATE('2022-04-12 17:49:36', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-07-27 06:46:15', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40085, 4458, 80371, 50419, TO_DATE('2021-09-18 17:07:39', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-06-15 17:58:04', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40086, 4443, 80316, 50099, TO_DATE('2021-10-01 20:21:14', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-12-03 20:37:16', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40087, 4279, 80329, 50328, TO_DATE('2020-11-24 22:45:08', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-03-07 06:31:48', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40088, 4143, 80064, 50224, TO_DATE('2021-12-24 21:08:13', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-08-25 15:54:48', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40089, 4389, 80301, 50500, TO_DATE('2023-10-08 20:56:19', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-02-07 03:49:49', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40090, 4209, 80144, 50316, TO_DATE('2020-12-29 14:21:33', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-05-04 00:36:11', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40091, 4135, 80261, 50171, TO_DATE('2020-12-29 23:57:52', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-09-26 21:06:41', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40092, 4454, 80329, 50233, TO_DATE('2023-05-27 12:31:45', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-11-14 20:12:02', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40093, 4273, 80213, 50447, TO_DATE('2023-06-25 14:34:45', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-06-19 06:30:05', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40094, 4362, 80080, 50364, TO_DATE('2021-05-23 04:05:53', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-02-15 19:07:30', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40095, 4347, 80160, 50128, TO_DATE('2020-05-13 17:14:58', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-10-11 00:23:56', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40096, 4369, 80151, 50084, TO_DATE('2020-02-06 18:00:25', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-12-26 03:51:25', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40097, 4077, 80206, 50153, TO_DATE('2023-05-18 08:15:48', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-12-06 17:26:22', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40098, 4190, 80290, 50206, TO_DATE('2021-09-26 18:30:33', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-03-23 01:33:23', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40099, 4006, 80186, 50062, TO_DATE('2021-01-15 09:49:25', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-01-11 09:34:22', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40100, 4017, 80216, 50500, TO_DATE('2022-05-01 00:07:56', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-05-08 15:27:37', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40101, 4271, 80141, 50102, TO_DATE('2023-09-21 08:55:41', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-09-20 04:04:06', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40102, 4038, 80189, 50207, TO_DATE('2022-12-19 01:52:14', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-12-12 08:23:59', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40103, 4147, 80341, 50196, TO_DATE('2020-01-14 16:54:40', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-04-13 11:34:31', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40104, 4374, 80066, 50050, TO_DATE('2020-02-23 13:39:51', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-12-14 04:33:30', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40105, 4321, 80368, 50368, TO_DATE('2021-08-15 00:07:09', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-01-24 11:02:01', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40106, 4306, 80326, 50309, TO_DATE('2022-07-24 06:45:09', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-09-07 10:00:48', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40107, 4310, 80357, 50269, TO_DATE('2020-10-20 19:34:54', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-09-11 10:49:04', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40108, 4428, 80013, 50058, TO_DATE('2023-02-22 08:37:33', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-05-31 21:29:29', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40109, 4324, 80423, 50210, TO_DATE('2023-03-19 01:58:36', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-02-28 23:07:51', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40110, 4179, 80033, 50181, TO_DATE('2023-02-12 07:43:41', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-01-30 19:12:53', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40111, 4398, 80368, 50454, TO_DATE('2021-12-22 05:39:12', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-04-07 17:21:41', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40112, 4109, 80403, 50012, TO_DATE('2022-08-17 23:08:41', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-06-17 17:13:26', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40113, 4500, 80434, 50126, TO_DATE('2021-09-11 10:18:30', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-12-18 01:59:00', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40114, 4082, 80087, 50292, TO_DATE('2020-11-26 12:16:49', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-05-06 08:21:03', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40115, 4160, 80462, 50024, TO_DATE('2022-07-09 21:06:07', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-10-18 22:57:40', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40116, 4176, 80294, 50025, TO_DATE('2023-01-10 18:37:27', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-10-31 15:25:47', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40117, 4285, 80499, 50104, TO_DATE('2022-07-17 22:14:48', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-04-20 06:54:33', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40118, 4451, 80189, 50161, TO_DATE('2023-06-03 10:37:10', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-04-20 14:18:21', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40119, 4464, 80490, 50281, TO_DATE('2023-05-11 08:33:32', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-05-16 11:31:54', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40120, 4030, 80478, 50072, TO_DATE('2020-12-22 03:26:26', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-04-09 17:17:45', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40121, 4122, 80415, 50007, TO_DATE('2023-12-13 22:11:18', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-04-28 02:41:46', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40122, 4313, 80249, 50157, TO_DATE('2021-01-04 23:39:05', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-06-09 16:57:41', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40123, 4177, 80211, 50339, TO_DATE('2021-12-29 23:03:04', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-12-01 03:45:30', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40124, 4321, 80015, 50270, TO_DATE('2022-12-19 18:25:46', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-07-06 16:13:27', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40125, 4419, 80023, 50047, TO_DATE('2020-01-23 04:55:32', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-10-10 21:34:22', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40126, 4036, 80194, 50137, TO_DATE('2021-07-30 05:17:30', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-07-28 18:11:40', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40127, 4252, 80437, 50497, TO_DATE('2022-06-26 13:39:12', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-01-02 20:42:17', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40128, 4175, 80182, 50264, TO_DATE('2020-11-19 14:18:38', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-06-04 18:25:12', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40129, 4241, 80390, 50393, TO_DATE('2021-10-11 17:29:14', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-05-13 23:25:15', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40130, 4036, 80122, 50322, TO_DATE('2020-05-22 12:57:36', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-07-27 06:15:17', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40131, 4289, 80101, 50334, TO_DATE('2023-10-17 14:55:36', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-06-06 23:38:59', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40132, 4489, 80437, 50311, TO_DATE('2022-02-16 19:26:42', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-01-30 07:04:04', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40133, 4167, 80085, 50358, TO_DATE('2020-05-04 03:24:35', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-11-15 14:25:26', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40134, 4327, 80266, 50406, TO_DATE('2020-03-29 13:08:32', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-06-10 21:25:46', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40135, 4438, 80438, 50493, TO_DATE('2023-05-16 05:48:55', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-06-19 10:25:39', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40136, 4312, 80288, 50477, TO_DATE('2022-06-16 00:28:07', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-12-14 21:58:31', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40137, 4459, 80055, 50086, TO_DATE('2023-08-20 00:00:14', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-03-11 10:54:42', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40138, 4050, 80343, 50168, TO_DATE('2020-12-11 12:45:05', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2021-05-09 01:32:32', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40139, 4292, 80383, 50478, TO_DATE('2022-04-02 23:58:31', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-11-12 13:47:25', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40140, 4051, 80059, 50193, TO_DATE('2023-04-01 19:19:03', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-11-29 03:55:52', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40141, 4032, 80271, 50310, TO_DATE('2022-12-23 16:42:03', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-11-14 02:55:21', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40142, 4183, 80118, 50224, TO_DATE('2023-06-03 09:52:37', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-11-17 22:09:14', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40143, 4024, 80459, 50010, TO_DATE('2020-10-03 13:47:47', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-06-23 07:50:33', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40144, 4433, 80350, 50227, TO_DATE('2020-10-31 22:47:33', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-07-07 20:58:33', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40145, 4166, 80148, 50156, TO_DATE('2023-11-19 01:39:29', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-02-02 02:49:11', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40146, 4118, 80301, 50264, TO_DATE('2020-07-23 15:36:34', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2020-05-06 12:13:44', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40147, 4056, 80174, 50143, TO_DATE('2021-11-12 16:59:46', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-10-22 00:48:51', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40148, 4286, 80131, 50375, TO_DATE('2023-04-25 12:09:01', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2022-10-25 11:55:47', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
INSERT INTO DriverAssignment (assignmentID, driverID, busID, busScheduleID, assignedFrom, assignedTo, status, remarks) VALUES (40149, 4175, 80045, 50317, TO_DATE('2020-09-28 05:29:11', 'YYYY-MM-DD HH24:MI:SS'), TO_DATE('2023-11-10 10:10:44', 'YYYY-MM-DD HH24:MI:SS'), 'active', 'Daily trip assignment');
