INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80001, 318, 'BUS80001', 'Recognize Model', 36, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80163, 305, 'BUS80163', 'Strategy Model', 33, 'Active', 2020, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80164, 315, 'BUS80164', 'Week Model', 42, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80165, 314, 'BUS80165', 'Out Model', 46, 'Active', 2020, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80166, 308, 'BUS80166', 'Image Model', 33, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80167, 302, 'BUS80167', 'Single Model', 33, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80168, 304, 'BUS80168', 'Information Model', 40, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80169, 315, 'BUS80169', 'To Model', 30, 'Active', 2019, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80170, 304, 'BUS80170', 'To Model', 31, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80171, 302, 'BUS80171', 'Choice Model', 44, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80172, 301, 'BUS80172', 'Difficult Model', 33, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80173, 310, 'BUS80173', 'Citizen Model', 40, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80174, 309, 'BUS80174', 'Discuss Model', 41, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80175, 309, 'BUS80175', 'Of Model', 45, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80176, 309, 'BUS80176', 'Nature Model', 33, 'Active', 2019, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80177, 317, 'BUS80177', 'Final Model', 36, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80178, 304, 'BUS80178', 'Past Model', 34, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80179, 312, 'BUS80179', 'Each Model', 40, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80180, 312, 'BUS80180', 'Somebody Model', 38, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80181, 320, 'BUS80181', 'Power Model', 43, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80182, 316, 'BUS80182', 'Day Model', 49, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80183, 301, 'BUS80183', 'Once Model', 45, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80184, 316, 'BUS80184', 'Run Model', 49, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80185, 314, 'BUS80185', 'Your Model', 33, 'Active', 2020, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80186, 320, 'BUS80186', 'Suggest Model', 47, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80187, 313, 'BUS80187', 'Push Model', 41, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80188, 307, 'BUS80188', 'Course Model', 43, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80189, 320, 'BUS80189', 'I Model', 41, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80190, 310, 'BUS80190', 'Someone Model', 48, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80191, 307, 'BUS80191', 'Idea Model', 50, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80192, 307, 'BUS80192', 'Age Model', 42, 'Active', 2019, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80193, 302, 'BUS80193', 'Language Model', 40, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80194, 318, 'BUS80194', 'Us Model', 37, 'Active', 2019, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80195, 318, 'BUS80195', 'Positive Model', 31, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80196, 310, 'BUS80196', 'Person Model', 37, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80197, 319, 'BUS80197', 'Adult Model', 45, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80198, 303, 'BUS80198', 'Glass Model', 31, 'Active', 2019, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80199, 320, 'BUS80199', 'Physical Model', 50, 'Active', 2019, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80200, 317, 'BUS80200', 'Local Model', 36, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80201, 317, 'BUS80201', 'Affect Model', 35, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80202, 318, 'BUS80202', 'Inside Model', 33, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80203, 305, 'BUS80203', 'Me Model', 42, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80204, 307, 'BUS80204', 'Bar Model', 39, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80205, 308, 'BUS80205', 'Court Model', 38, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80206, 306, 'BUS80206', 'Fire Model', 44, 'Active', 2019, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80207, 312, 'BUS80207', 'Southern Model', 37, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80208, 317, 'BUS80208', 'Ability Model', 44, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80209, 310, 'BUS80209', 'Finally Model', 44, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80210, 306, 'BUS80210', 'Because Model', 30, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80211, 309, 'BUS80211', 'Table Model', 30, 'Active', 2019, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80212, 320, 'BUS80212', 'Security Model', 31, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80213, 306, 'BUS80213', 'Least Model', 41, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80214, 302, 'BUS80214', 'Report Model', 30, 'Active', 2019, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80215, 314, 'BUS80215', 'Knowledge Model', 39, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80216, 319, 'BUS80216', 'Identify Model', 36, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80217, 313, 'BUS80217', 'Interview Model', 47, 'Active', 2020, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80218, 310, 'BUS80218', 'Piece Model', 40, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80219, 318, 'BUS80219', 'Notice Model', 50, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80220, 314, 'BUS80220', 'Represent Model', 47, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80221, 319, 'BUS80221', 'Hit Model', 42, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80222, 319, 'BUS80222', 'Quickly Model', 50, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80223, 318, 'BUS80223', 'Social Model', 47, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80224, 301, 'BUS80224', 'Technology Model', 36, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80225, 319, 'BUS80225', 'Concern Model', 43, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80226, 313, 'BUS80226', 'Anything Model', 39, 'Active', 2020, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80227, 310, 'BUS80227', 'Involve Model', 49, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80228, 318, 'BUS80228', 'Leg Model', 36, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80229, 318, 'BUS80229', 'Quality Model', 37, 'Active', 2020, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80230, 320, 'BUS80230', 'Ok Model', 32, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80231, 320, 'BUS80231', 'Trial Model', 48, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80232, 314, 'BUS80232', 'Health Model', 30, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80233, 301, 'BUS80233', 'General Model', 40, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80234, 311, 'BUS80234', 'Nothing Model', 43, 'Active', 2020, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80235, 319, 'BUS80235', 'List Model', 35, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80236, 307, 'BUS80236', 'Fine Model', 35, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80237, 315, 'BUS80237', 'Since Model', 31, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80238, 305, 'BUS80238', 'Industry Model', 50, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80239, 315, 'BUS80239', 'Kitchen Model', 42, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80240, 317, 'BUS80240', 'Line Model', 38, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80241, 319, 'BUS80241', 'Within Model', 32, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80242, 309, 'BUS80242', 'Price Model', 34, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80243, 312, 'BUS80243', 'Various Model', 46, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80244, 310, 'BUS80244', 'Treatment Model', 48, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80245, 309, 'BUS80245', 'Between Model', 39, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80246, 306, 'BUS80246', 'Keep Model', 43, 'Active', 2019, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80247, 311, 'BUS80247', 'Move Model', 39, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80248, 314, 'BUS80248', 'Dream Model', 36, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80249, 301, 'BUS80249', 'Act Model', 31, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80250, 308, 'BUS80250', 'Single Model', 48, 'Active', 2019, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80251, 307, 'BUS80251', 'Reason Model', 46, 'Active', 2020, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80252, 309, 'BUS80252', 'Company Model', 39, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80253, 318, 'BUS80253', 'Either Model', 37, 'Active', 2023, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80254, 305, 'BUS80254', 'Condition Model', 43, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80255, 310, 'BUS80255', 'Price Model', 42, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80256, 311, 'BUS80256', 'Provide Model', 43, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80257, 312, 'BUS80257', 'However Model', 35, 'Active', 2021, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80258, 316, 'BUS80258', 'Turn Model', 34, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80259, 305, 'BUS80259', 'Career Model', 47, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80260, 305, 'BUS80260', 'Model Model', 31, 'Active', 2020, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80261, 307, 'BUS80261', 'Affect Model', 50, 'Active', 2024, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80262, 318, 'BUS80262', 'Successful Model', 40, 'Active', 2022, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80263, 303, 'BUS80263', 'Analysis Model', 50, 'Active', 2018, 'Standard Coach');
INSERT INTO Bus (busID, companyID, plateNo, model, capacity, status, year, remarks) VALUES (80264, 312, 'BUS80264', 'Wind Model', 39, 'Active', 2019, 'Standard Coach');
